device_id;user_id;device_type;os;browser;first_seen;is_trusted
24624;5326;Tablet;android;chrome;26/12/2023;0
24625;2129;desktop;ios;Chrome;24/07/2023;
24626;1205;Mobile;;Chrome;02/11/2023;1
24627;2266;desktop;MacOS;;01/04/2023;0
24628;3585;DESKTOP;iOS;chrome;19/03/2023;0
24629;1309;Tablet;iOS;chrome;21/11/2023;
24630;5390;desktop;Android;Firefox;27/04/2024;
24631;131;tablet;iOS;Edge;01/08/2023;no
24632;1895;desktop;;Safari;29/10/2024;
24633;1223;desktop;android;chrome;01/08/2023;1
24634;3470;tablet;ios;Firefox;02/03/2023;1
24635;371;Mobile;android;Edge;28/09/2024;False
24636;1333;mobile;ios;Safari;25/08/2024;
24637;1061;desktop;ios;Edge;01/03/2023;False
24638;5597;mobile;ios;Safari;03/02/2023;no
24639;3391;mobile;Linux;Safari;20/10/2024;
24640;3122;Tablet;Linux;chrome;17/02/2023;yes
24641;5248;desktop;Windows;Firefox;07/08/2024;0
24642;4682;Tablet;Linux;Chrome;12/10/2023;1
24643;4819;tablet;iOS;;04/02/2023;1
24644;2706;tablet;MacOS;SAFARI;23/02/2024;1
24645;5824;desktop;ios;Chrome;17/01/2024;False
24646;5500;Mobile;MacOS;Chrome;12/02/2024;0
24647;3017;tablet;Windows;SAFARI;01/01/2024;no
24648;3835;mobile;android;chrome;02/06/2024;no
24649;3343;desktop;Linux;Edge;03/06/2023;False
24650;5518;mobile;android;Firefox;05/09/2023;True
24651;5930;Tablet;Android;Firefox;25/10/2023;1
24652;198;Mobile;android;;27/09/2023;1
24653;2464;Tablet;Linux;;18/12/2023;True
24654;338;Tablet;MacOS;Edge;08/09/2023;True
24655;3742;Tablet;android;chrome;21/06/2024;yes
24656;2149;mobile;Android;Edge;08/12/2023;0
24657;826;Tablet;MacOS;Chrome;01/11/2024;yes
24658;404;DESKTOP;iOS;Edge;03/11/2024;0
24659;5885;DESKTOP;ios;Firefox;08/03/2024;0
24660;4080;tablet;Linux;Firefox;10/01/2024;0
24661;4943;mobile;MacOS;Firefox;09/09/2023;no
24662;1980;desktop;ios;Chrome;17/12/2023;1
24663;5636;Tablet;iOS;Edge;04/07/2023;1
24664;2115;Tablet;ios;Edge;25/07/2023;no
24665;3666;desktop;Linux;Safari;24/11/2024;1
24666;2137;tablet;android;Edge;14/05/2023;yes
24667;460;desktop;iOS;chrome;26/02/2024;1
24668;868;Tablet;Android;Safari;16/03/2024;yes
24669;4515;desktop;ios;Edge;02/02/2023;0
24670;54;desktop;MacOS;Firefox;08/10/2024;False
24671;4369;mobile;android;SAFARI;30/11/2024;yes
24672;1742;Mobile;MacOS;Safari;18/11/2024;0
24673;2795;Tablet;android;Edge;14/01/2023;0
24674;4300;tablet;Linux;;07/02/2023;yes
24675;312;Tablet;iOS;Safari;24/09/2023;no
24676;5162;Mobile;iOS;Firefox;22/04/2024;False
24677;3305;mobile;Windows;;30/01/2023;
24678;777;DESKTOP;MacOS;Chrome;07/08/2024;1
24679;5273;tablet;Linux;Edge;22/03/2023;
24680;5924;Tablet;android;Chrome;13/03/2023;False
24681;413;desktop;iOS;SAFARI;03/03/2023;True
24682;1560;tablet;Linux;SAFARI;09/09/2023;0
24683;1004;Mobile;Android;Edge;12/11/2023;False
24684;5123;mobile;iOS;Safari;21/08/2024;1
24685;247;mobile;Android;Edge;12/11/2024;no
24686;452;Mobile;MacOS;Chrome;06/01/2024;no
24687;2150;DESKTOP;MacOS;Safari;07/03/2024;0
24688;1031;tablet;Linux;Firefox;21/03/2023;1
24689;2957;tablet;ios;chrome;22/03/2023;1
24690;5506;mobile;Android;SAFARI;06/09/2024;0
24691;432;mobile;Linux;SAFARI;04/09/2024;
24692;5424;Tablet;iOS;;28/05/2024;False
24693;5381;mobile;Android;;04/08/2024;yes
24694;2157;Mobile;Windows;Firefox;28/08/2024;1
24695;4230;Mobile;android;chrome;13/02/2024;
24696;1746;mobile;Windows;SAFARI;18/11/2023;yes
24697;5245;tablet;android;Safari;24/03/2023;
24698;4195;Mobile;Windows;Edge;30/03/2023;yes
24699;5611;Mobile;MacOS;chrome;14/07/2024;False
24700;4859;tablet;Windows;;15/04/2023;
24701;1447;Tablet;iOS;Safari;30/11/2024;1
24702;1323;tablet;Windows;Edge;22/11/2023;False
24703;2689;tablet;;chrome;29/05/2024;
24704;392;DESKTOP;android;Safari;09/08/2023;False
24705;4171;mobile;Windows;Safari;03/04/2024;True
24706;2048;tablet;Windows;Edge;11/10/2023;1
24707;604;desktop;android;Firefox;16/02/2024;False
24708;5206;desktop;Android;Edge;12/03/2024;True
24709;4710;tablet;Linux;Firefox;20/03/2023;0
24710;1275;Mobile;ios;Edge;16/11/2023;True
24711;3081;mobile;Linux;chrome;10/11/2023;no
24712;1951;mobile;;SAFARI;26/04/2024;0
24713;1770;DESKTOP;iOS;chrome;04/04/2024;False
24714;4264;DESKTOP;android;Safari;11/03/2024;no
24715;2037;Tablet;Windows;chrome;06/04/2023;0
24716;905;desktop;Windows;SAFARI;06/06/2024;False
24717;1166;Mobile;Android;Edge;20/10/2024;no
24718;1166;tablet;iOS;Firefox;25/10/2024;
24719;1379;desktop;MacOS;Firefox;23/02/2024;0
24720;3570;DESKTOP;;Safari;07/06/2024;1
24721;3387;Tablet;android;;13/05/2024;0
24722;4321;desktop;Linux;Safari;15/11/2024;
24723;3001;Mobile;android;SAFARI;01/01/2023;0
24724;373;desktop;;Safari;15/10/2023;1
24725;4266;desktop;Android;SAFARI;17/04/2024;
24726;4212;Mobile;Linux;Firefox;20/08/2024;
24727;3275;desktop;android;SAFARI;26/02/2024;0
24728;3194;Tablet;Android;Chrome;14/02/2024;no
24729;2058;DESKTOP;;Firefox;18/11/2024;True
24730;3735;desktop;android;Chrome;28/10/2024;yes
24731;1865;DESKTOP;Windows;Edge;28/01/2024;no
24732;1256;Tablet;Linux;chrome;14/07/2024;True
24733;5414;desktop;Windows;Safari;31/05/2023;True
24734;4636;desktop;iOS;Edge;20/09/2024;1
24735;2432;tablet;Linux;chrome;17/01/2023;True
24736;1355;mobile;Windows;Chrome;17/01/2024;yes
24737;5990;tablet;ios;;17/05/2023;no
24738;5855;mobile;Linux;chrome;13/01/2024;0
24739;2444;Tablet;;Safari;18/02/2024;no
24740;4786;desktop;iOS;chrome;18/12/2023;no
24741;5495;mobile;;chrome;06/09/2024;0
24742;1086;DESKTOP;MacOS;Chrome;23/08/2024;yes
24743;4160;mobile;Linux;;19/01/2024;
24744;4062;Mobile;ios;Chrome;18/01/2023;True
24745;4458;Mobile;Windows;;23/06/2024;1
24746;1664;mobile;android;Safari;19/10/2024;no
24747;4790;Mobile;iOS;Safari;25/09/2024;
24748;1925;DESKTOP;ios;Firefox;11/03/2023;no
24749;4445;desktop;Windows;Edge;10/10/2023;True
24750;2991;desktop;ios;Chrome;18/06/2023;0
24751;2336;desktop;MacOS;Chrome;27/08/2023;True
24752;5946;Mobile;android;;26/08/2023;yes
24753;2854;Mobile;android;Safari;04/01/2023;1
24754;4739;Mobile;iOS;Chrome;04/07/2023;0
24755;2438;DESKTOP;android;chrome;11/08/2024;no
24756;988;tablet;android;chrome;10/07/2023;1
24757;3302;DESKTOP;Linux;SAFARI;23/05/2024;True
24758;5807;mobile;Linux;Edge;08/03/2024;1
24759;4382;Tablet;Linux;SAFARI;20/10/2023;0
24760;790;mobile;ios;Firefox;18/01/2023;False
24761;2645;DESKTOP;Linux;Edge;20/11/2023;
24762;5468;desktop;Linux;Chrome;12/10/2023;
24763;4790;Mobile;android;Firefox;07/05/2024;0
24764;5295;desktop;Linux;;27/11/2024;
24765;2154;Tablet;;SAFARI;05/09/2023;1
24766;507;DESKTOP;android;SAFARI;30/09/2024;1
24767;4827;Mobile;MacOS;chrome;01/07/2024;1
24768;2524;tablet;android;Chrome;08/03/2024;no
24769;5347;Tablet;MacOS;chrome;28/06/2023;1
24770;4046;tablet;ios;Safari;09/06/2023;0
24771;3915;Tablet;iOS;;10/03/2023;yes
24772;3081;tablet;Android;Safari;17/09/2023;1
24773;1323;mobile;MacOS;;26/02/2023;
24774;1412;tablet;Android;SAFARI;30/12/2023;True
24775;470;desktop;iOS;Firefox;10/03/2023;0
24776;799;Mobile;MacOS;Safari;10/08/2023;0
24777;1845;Mobile;Windows;Firefox;01/04/2023;no
24778;399;DESKTOP;Windows;Firefox;28/06/2024;0
24779;4457;desktop;iOS;Safari;02/02/2024;yes
24780;4609;desktop;;;21/01/2024;
24781;5857;Mobile;Android;Edge;03/02/2023;True
24782;326;tablet;ios;;12/11/2023;0
24783;1231;desktop;ios;Edge;11/05/2024;0
24784;1417;Mobile;iOS;Firefox;11/11/2023;yes
24785;924;DESKTOP;android;chrome;06/04/2024;0
24786;1037;Mobile;iOS;chrome;07/09/2023;no
24787;1570;DESKTOP;MacOS;SAFARI;07/08/2023;0
24788;3488;DESKTOP;;Edge;19/07/2024;True
24789;1170;tablet;Windows;Safari;27/08/2024;0
24790;1560;tablet;Windows;Edge;03/04/2023;
24791;2310;mobile;;SAFARI;17/09/2023;1
24792;85;desktop;MacOS;chrome;09/04/2024;0
24793;2060;Mobile;Linux;Firefox;27/05/2024;yes
24794;2591;desktop;;SAFARI;14/12/2023;
24795;237;tablet;;SAFARI;21/06/2023;no
24796;3694;mobile;;chrome;25/09/2023;no
24797;5849;DESKTOP;android;;11/04/2024;no
24798;4590;Tablet;Windows;SAFARI;03/11/2023;no
24799;4656;tablet;;Firefox;06/11/2023;
24800;1468;Mobile;Linux;;12/05/2023;1
24801;963;Tablet;;SAFARI;03/01/2023;False
24802;1989;DESKTOP;Android;Firefox;12/07/2023;0
24803;3674;tablet;Linux;Edge;02/12/2023;
24804;3043;DESKTOP;;Safari;12/09/2024;no
24805;333;Mobile;iOS;Edge;26/09/2023;0
24806;3532;Tablet;iOS;Chrome;16/10/2023;no
24807;4091;desktop;iOS;;16/04/2023;1
24808;1630;DESKTOP;;Firefox;18/01/2023;0
24809;2497;desktop;Android;Edge;19/11/2024;1
24810;1204;tablet;ios;Safari;20/06/2023;False
24811;5427;mobile;Android;Chrome;20/08/2023;1
24812;5278;DESKTOP;Windows;SAFARI;31/05/2024;no
24813;1392;DESKTOP;ios;Chrome;07/05/2024;yes
24814;501;Mobile;android;Firefox;22/10/2024;no
24815;4323;DESKTOP;ios;Safari;20/08/2023;True
24816;5823;desktop;ios;SAFARI;01/01/2024;1
24817;3685;tablet;Android;SAFARI;26/03/2023;
24818;5940;mobile;android;SAFARI;04/07/2024;1
24819;1569;Tablet;MacOS;;29/11/2024;0
24820;1524;DESKTOP;ios;;21/02/2024;True
24821;3808;Tablet;Linux;Chrome;28/02/2024;yes
24822;5561;desktop;android;SAFARI;14/11/2023;yes
24823;2284;tablet;Windows;Edge;23/05/2024;
24824;4952;mobile;MacOS;;05/05/2024;yes
24825;1587;Mobile;android;Chrome;06/11/2023;
24826;3295;Tablet;;Safari;08/04/2023;0
24827;2265;desktop;ios;Chrome;28/07/2023;False
24828;689;desktop;;Safari;03/04/2023;0
24829;4728;desktop;Windows;;28/07/2023;
24830;3920;tablet;Linux;Firefox;11/01/2024;0
24831;1839;Mobile;MacOS;Edge;20/03/2023;
24832;1384;desktop;MacOS;Firefox;01/06/2024;1
24833;3609;tablet;Linux;;21/11/2024;yes
24834;3192;desktop;android;SAFARI;12/07/2023;yes
24835;2453;mobile;Linux;SAFARI;09/01/2023;1
24836;2193;desktop;MacOS;Firefox;25/05/2023;True
24837;2456;tablet;Linux;chrome;30/12/2023;True
24838;701;mobile;Android;Firefox;10/06/2024;no
24839;857;Mobile;MacOS;chrome;18/01/2024;1
24840;1296;Mobile;iOS;Chrome;20/07/2023;1
24841;4532;DESKTOP;android;Firefox;01/10/2023;no
24842;2682;desktop;MacOS;Chrome;04/03/2024;1
24843;9;Mobile;MacOS;Edge;22/11/2023;True
24844;3199;Mobile;Android;SAFARI;01/07/2024;
24845;2289;tablet;Windows;Edge;22/03/2023;1
24846;5257;tablet;Android;SAFARI;24/12/2023;False
24847;5870;tablet;;chrome;04/08/2023;0
24848;5602;Mobile;;;28/09/2024;True
24849;2732;tablet;Windows;SAFARI;23/06/2024;no
24850;4647;desktop;MacOS;Edge;04/07/2024;0
24851;178;Tablet;Android;Safari;09/01/2024;no
24852;2442;desktop;ios;Firefox;15/10/2024;
24853;1898;Mobile;ios;;21/06/2023;yes
24854;3818;desktop;android;Safari;02/05/2023;0
24855;1095;desktop;MacOS;SAFARI;15/05/2024;1
24856;3258;Tablet;android;SAFARI;17/07/2024;0
24857;519;Tablet;Windows;Safari;08/09/2024;0
24858;4879;Tablet;ios;;02/12/2023;no
24859;5056;desktop;Android;;18/12/2023;0
24860;5457;DESKTOP;android;Firefox;29/09/2024;False
24861;4675;Tablet;Linux;chrome;26/09/2024;1
24862;3229;mobile;android;Safari;01/03/2023;0
24863;5604;DESKTOP;ios;Edge;14/08/2024;1
24864;792;mobile;;;19/06/2024;
24865;5647;desktop;Windows;;07/11/2023;0
24866;1076;mobile;;Firefox;24/11/2024;0
24867;2710;tablet;android;Safari;19/03/2023;no
24868;2126;Tablet;android;chrome;24/06/2023;False
24869;5870;Tablet;Linux;Edge;21/07/2024;no
24870;1579;mobile;MacOS;Firefox;20/01/2024;yes
24871;2972;DESKTOP;ios;Safari;05/12/2023;1
24872;3092;mobile;;Safari;05/01/2024;1
24873;1497;desktop;Linux;Chrome;15/06/2024;1
24874;5094;mobile;Linux;SAFARI;24/04/2023;True
24875;4962;desktop;android;Chrome;21/01/2024;0
24876;668;tablet;ios;chrome;16/04/2024;False
24877;4662;mobile;MacOS;;20/12/2023;1
24878;5358;mobile;iOS;Edge;27/09/2024;1
24879;1007;desktop;ios;SAFARI;02/07/2023;0
24880;5801;Mobile;Android;Safari;09/08/2023;1
24881;5154;desktop;android;;04/07/2024;True
24882;111;DESKTOP;iOS;;30/07/2023;1
24883;4999;desktop;MacOS;Firefox;10/04/2023;True
24884;5099;Mobile;ios;Safari;24/08/2024;0
24885;1329;tablet;Windows;Firefox;14/08/2023;1
24886;3797;tablet;Windows;Firefox;15/11/2023;False
24887;2998;mobile;iOS;SAFARI;29/06/2024;1
24888;5776;Mobile;android;chrome;08/08/2024;False
24889;669;desktop;Linux;Chrome;04/04/2023;False
24890;5855;mobile;android;Edge;14/07/2024;no
24891;3475;Mobile;;Edge;12/02/2023;1
24892;5732;mobile;iOS;Chrome;26/02/2023;no
24893;5272;DESKTOP;MacOS;;20/07/2023;0
24894;2257;DESKTOP;Windows;SAFARI;29/06/2024;1
24895;4021;Tablet;Android;Edge;08/03/2023;1
24896;5115;mobile;Linux;chrome;22/09/2023;True
24897;3556;desktop;MacOS;chrome;30/01/2024;no
24898;132;DESKTOP;ios;Chrome;13/07/2023;
24899;5445;Tablet;android;Edge;23/09/2023;0
24900;5819;mobile;Android;Edge;11/05/2023;True
24901;3795;tablet;android;;13/09/2024;True
24902;5548;desktop;Linux;Firefox;27/06/2023;1
24903;675;tablet;iOS;Chrome;16/11/2023;
24904;5870;tablet;Android;Safari;10/06/2023;1
24905;3403;Tablet;;Chrome;16/04/2023;True
24906;4884;desktop;ios;Edge;14/09/2024;no
24907;4333;DESKTOP;MacOS;chrome;14/01/2024;0
24908;2480;desktop;ios;Chrome;11/08/2024;no
24909;4737;tablet;Android;Safari;19/04/2024;0
24910;1044;mobile;Android;SAFARI;05/09/2023;no
24911;46;DESKTOP;MacOS;Firefox;23/02/2023;True
24912;4888;Mobile;Windows;chrome;24/08/2024;1
24913;5233;Tablet;ios;SAFARI;15/04/2023;no
24914;5277;Tablet;Linux;Chrome;27/06/2023;1
24915;2157;desktop;Windows;Safari;06/03/2023;False
24916;4148;Mobile;android;chrome;11/06/2024;False
24917;2428;DESKTOP;iOS;Firefox;18/11/2023;no
24918;3816;tablet;;Edge;08/06/2023;yes
24919;4889;Tablet;;Firefox;28/04/2024;1
24920;4146;mobile;ios;chrome;17/07/2023;True
24921;4;Mobile;iOS;chrome;30/10/2023;yes
24922;1546;Mobile;android;;03/04/2023;no
24923;2708;desktop;ios;chrome;31/03/2023;False
24924;3997;Mobile;ios;Edge;30/10/2023;no
24925;2020;mobile;Linux;Chrome;16/02/2024;0
24926;5485;Tablet;Windows;chrome;01/04/2023;yes
24927;5152;desktop;iOS;;21/07/2023;False
24928;2573;mobile;Windows;Safari;13/09/2023;True
24929;2852;mobile;Android;Safari;27/03/2023;1
24930;56;mobile;Windows;Edge;07/12/2023;
24931;2015;DESKTOP;Linux;Firefox;18/10/2024;0
24932;2136;Tablet;ios;Edge;31/12/2023;no
24933;5437;tablet;iOS;Chrome;07/01/2024;
24934;3132;desktop;android;Edge;20/07/2023;1
24935;3080;Tablet;iOS;chrome;25/02/2023;no
24936;149;Mobile;android;Safari;06/03/2023;yes
24937;5337;Mobile;android;Chrome;25/11/2023;
24938;2477;desktop;;chrome;17/08/2023;True
24939;5086;Tablet;Linux;;09/02/2023;0
24940;3292;mobile;MacOS;chrome;14/07/2023;0
24941;2768;Mobile;MacOS;chrome;02/03/2023;
24942;441;Mobile;MacOS;Safari;11/11/2023;False
24943;3969;desktop;android;chrome;31/10/2023;1
24944;3462;Tablet;android;Firefox;11/01/2023;1
24945;1041;Mobile;iOS;;05/04/2024;0
24946;3500;Tablet;iOS;Chrome;27/03/2024;1
24947;1818;Mobile;;Edge;29/06/2024;0
24948;4561;desktop;ios;;01/04/2023;1
24949;1709;DESKTOP;;;18/11/2024;False
24950;3193;Mobile;Linux;Firefox;13/04/2023;
24951;4302;mobile;ios;chrome;18/02/2023;0
24952;991;DESKTOP;iOS;Edge;23/09/2024;False
24953;731;desktop;MacOS;chrome;22/02/2024;0
24954;5387;tablet;iOS;Firefox;05/01/2024;0
24955;4721;DESKTOP;MacOS;;20/09/2024;0
24956;2458;Tablet;ios;Safari;16/07/2024;False
24957;3489;desktop;Android;chrome;07/11/2023;no
24958;5356;DESKTOP;MacOS;Chrome;10/11/2024;1
24959;1011;Tablet;ios;SAFARI;17/11/2023;0
24960;3607;Mobile;android;Safari;24/11/2023;no
24961;4842;tablet;iOS;Chrome;12/04/2024;True
24962;2106;DESKTOP;android;chrome;21/02/2024;0
24963;2591;DESKTOP;ios;;18/03/2024;yes
24964;676;Tablet;Windows;Safari;01/09/2023;
24965;4940;Tablet;MacOS;Firefox;09/11/2023;False
24966;2188;DESKTOP;Linux;chrome;30/11/2023;1
24967;1054;DESKTOP;Android;SAFARI;07/11/2023;False
24968;5715;tablet;MacOS;Safari;03/05/2023;0
24969;3932;DESKTOP;android;Safari;25/07/2024;1
24970;238;mobile;ios;SAFARI;08/07/2023;0
24971;4129;desktop;Windows;SAFARI;03/09/2024;
24972;872;Mobile;Android;SAFARI;28/08/2024;no
24973;2492;desktop;;Safari;11/04/2023;False
24974;2065;Tablet;ios;chrome;25/05/2023;0
24975;5899;DESKTOP;ios;;21/02/2024;1
24976;409;tablet;iOS;chrome;20/09/2024;1
24977;1768;mobile;ios;Safari;04/09/2024;no
24978;3801;Tablet;Windows;Firefox;01/10/2023;
24979;2671;desktop;android;Safari;16/12/2023;0
24980;5874;desktop;iOS;Edge;06/06/2023;1
24981;5445;desktop;ios;Safari;26/02/2023;0
24982;3289;tablet;;;02/03/2024;True
24983;973;desktop;iOS;;11/11/2023;0
24984;281;Mobile;ios;Chrome;01/12/2024;False
24985;1107;Mobile;;Edge;26/03/2023;no
24986;4109;Mobile;Linux;Firefox;24/09/2024;
24987;5312;tablet;iOS;;16/04/2023;True
24988;5564;desktop;MacOS;Chrome;24/01/2023;True
24989;5003;tablet;Windows;chrome;05/03/2024;True
24990;2494;tablet;android;chrome;18/04/2023;1
24991;3187;DESKTOP;Windows;Firefox;27/01/2024;False
24992;4232;Mobile;Android;Chrome;18/10/2024;0
24993;4817;DESKTOP;Windows;Safari;25/01/2024;True
24994;2227;mobile;;Safari;22/09/2024;
24995;1352;DESKTOP;Android;SAFARI;06/04/2023;no
24996;5207;DESKTOP;MacOS;Edge;18/01/2023;0
24997;4404;mobile;Linux;SAFARI;02/03/2023;True
24998;451;Mobile;Android;Safari;23/06/2024;0
24999;5395;desktop;Windows;chrome;13/10/2024;
25000;188;desktop;Linux;chrome;16/05/2023;yes
7551;1080;desktop;ios;Firefox;18/03/2024;1
9899;1339;Mobile;Windows;chrome;28/07/2024;
11812;2024;Mobile;Linux;;25/05/2024;1
13180;4406;Mobile;Windows;Chrome;24/10/2024;0
11972;5309;Tablet;Linux;;08/08/2023;0
17934;668;Mobile;MacOS;Firefox;27/06/2023;True
3010;4274;Mobile;;;20/04/2024;yes
5527;1130;Mobile;Android;SAFARI;29/05/2024;False
17307;5192;tablet;android;Chrome;03/02/2023;yes
14839;4109;mobile;iOS;Firefox;27/05/2024;False
12288;6;DESKTOP;Android;Chrome;24/10/2024;0
1706;3228;Mobile;Windows;Edge;08/08/2024;yes
9457;985;desktop;ios;Safari;05/02/2024;True
15870;3838;mobile;Windows;Edge;02/07/2023;True
9066;2272;tablet;Windows;Firefox;08/04/2024;no
23465;5694;DESKTOP;MacOS;SAFARI;17/06/2024;True
1697;4391;tablet;Android;Edge;08/10/2023;1
2800;3737;DESKTOP;;Firefox;09/01/2023;True
7319;4053;desktop;android;Safari;22/01/2024;yes
17288;1717;Tablet;Android;chrome;01/06/2024;1
12872;2597;DESKTOP;ios;chrome;31/01/2024;0
1231;419;desktop;Linux;;19/04/2024;False
3504;3709;desktop;Android;Firefox;13/08/2023;True
10238;4792;Tablet;Windows;Chrome;11/01/2024;False
7668;4644;Mobile;Linux;;09/09/2024;1
1355;1432;mobile;;Firefox;06/04/2024;
17387;5333;DESKTOP;Android;SAFARI;29/01/2024;
6428;503;mobile;MacOS;Firefox;12/04/2024;0
4895;2068;desktop;Android;Safari;26/08/2023;1
16580;2367;desktop;MacOS;SAFARI;07/07/2023;1
984;1552;DESKTOP;MacOS;Safari;24/06/2023;True
16984;2459;Tablet;MacOS;Edge;01/06/2023;False
9887;1086;desktop;android;chrome;05/01/2023;False
12709;1247;DESKTOP;ios;chrome;13/04/2023;1
5619;3549;desktop;android;Safari;15/02/2024;1
16434;5270;DESKTOP;android;Edge;12/08/2024;0
10132;2349;Mobile;Linux;Edge;27/04/2024;
12451;4841;mobile;Android;Edge;19/04/2024;1
8896;1263;desktop;Linux;Firefox;13/03/2023;False
1556;3089;tablet;Windows;Edge;20/04/2023;1
9456;3671;Tablet;android;Safari;24/06/2023;yes
6577;1530;tablet;ios;Firefox;09/10/2024;yes
8678;3520;Tablet;Windows;Firefox;13/01/2023;1
8986;541;Mobile;iOS;;17/12/2023;1
11977;3254;desktop;MacOS;SAFARI;17/03/2024;0
2420;79;Mobile;;Safari;10/07/2024;True
1679;454;Tablet;;Edge;30/10/2024;True
13451;4328;desktop;iOS;Safari;27/02/2024;
21621;4217;Tablet;;SAFARI;22/08/2023;1
18323;3742;Tablet;iOS;Safari;24/04/2023;False
18876;3012;DESKTOP;ios;chrome;26/10/2024;1
256;2335;DESKTOP;Linux;SAFARI;08/04/2024;
13840;2048;Tablet;Windows;Safari;19/12/2023;no
12480;2625;mobile;ios;Edge;21/11/2024;no
2135;4244;DESKTOP;;;22/02/2023;no
23267;1552;Tablet;Windows;Chrome;02/09/2024;True
21569;611;mobile;;Safari;02/03/2023;yes
19491;2796;tablet;Linux;Edge;26/10/2024;0
21428;5223;Tablet;ios;Firefox;29/10/2023;True
6175;5420;Mobile;iOS;SAFARI;07/02/2024;no
9747;4855;desktop;;Firefox;18/07/2023;no
7022;4860;Mobile;MacOS;Edge;04/04/2024;
13162;5701;tablet;;chrome;13/10/2023;yes
9842;648;mobile;;Edge;21/05/2023;1
13897;5679;DESKTOP;Windows;Safari;20/01/2024;
3024;905;DESKTOP;Linux;Firefox;20/11/2024;False
4187;3275;tablet;MacOS;;30/03/2024;yes
10196;1975;tablet;Linux;Safari;13/04/2023;no
14199;1930;Mobile;;chrome;09/01/2023;no
15247;148;Mobile;;chrome;20/06/2023;no
19898;112;desktop;ios;chrome;01/08/2023;yes
8943;1740;tablet;android;SAFARI;04/10/2023;True
13199;3138;Tablet;;chrome;12/02/2023;yes
2521;807;Mobile;;Firefox;29/06/2024;
4122;3770;DESKTOP;ios;;24/01/2024;1
24712;1951;mobile;;SAFARI;26/04/2024;0
14508;1198;mobile;Linux;SAFARI;06/09/2023;False
11685;3148;desktop;android;Firefox;09/11/2023;0
3045;4844;desktop;MacOS;Safari;21/10/2024;no
8470;2621;mobile;ios;Edge;20/02/2024;1
6504;3918;tablet;iOS;Firefox;04/09/2024;no
4267;2608;DESKTOP;Android;Safari;22/04/2023;0
23049;1331;Mobile;iOS;Chrome;20/07/2023;0
3318;1695;DESKTOP;Linux;Chrome;22/10/2024;0
1828;2002;mobile;Linux;;27/01/2023;
1826;4305;Tablet;ios;;20/03/2024;True
17084;295;Tablet;Linux;;12/03/2023;False
9986;2659;tablet;ios;Chrome;16/12/2023;no
22118;3314;DESKTOP;Windows;Firefox;02/07/2024;1
16141;1034;Tablet;iOS;Firefox;17/11/2024;yes
2229;5313;mobile;ios;;22/12/2023;1
3166;5307;Tablet;ios;chrome;31/01/2023;False
14099;2649;desktop;MacOS;;01/11/2024;0
11823;337;desktop;;;28/06/2023;
11306;3558;tablet;;Safari;06/10/2024;False
6673;2457;desktop;Linux;chrome;12/10/2024;False
22718;2787;mobile;ios;SAFARI;18/10/2023;
5338;3978;Mobile;MacOS;chrome;18/04/2023;0
10750;172;tablet;Android;Firefox;09/04/2023;0
12142;659;tablet;android;Firefox;27/02/2024;no
8348;3312;tablet;;SAFARI;27/07/2023;False
24090;3647;desktop;iOS;Firefox;17/09/2024;no
18979;5256;DESKTOP;iOS;Safari;03/05/2024;
22150;2883;mobile;Android;chrome;14/08/2023;1
4687;4793;Mobile;MacOS;Firefox;01/04/2023;
13751;2071;Tablet;ios;chrome;04/07/2024;1
2694;2372;tablet;android;Edge;14/04/2023;1
305;5280;tablet;MacOS;Safari;21/01/2023;1
7007;5184;desktop;android;Safari;18/08/2023;True
17891;1176;DESKTOP;Windows;;29/09/2023;yes
7201;5837;tablet;iOS;Chrome;16/06/2024;1
4731;1696;DESKTOP;Linux;Chrome;30/11/2023;True
6812;3223;Tablet;MacOS;Safari;15/06/2024;False
4906;3886;desktop;iOS;Chrome;27/03/2023;
2493;2316;Tablet;Linux;chrome;14/08/2024;
11036;3740;DESKTOP;ios;Firefox;19/08/2024;yes
16581;1072;desktop;Linux;Firefox;01/07/2023;0
8747;1670;mobile;Linux;Chrome;05/09/2024;True
23490;4939;tablet;Android;Edge;30/11/2024;no
17088;4336;tablet;MacOS;Edge;31/01/2023;0
16147;2154;mobile;ios;Firefox;24/06/2023;1
1634;1526;DESKTOP;iOS;Edge;28/10/2024;True
22140;2873;DESKTOP;ios;Safari;01/02/2023;0
16636;4985;Mobile;Android;SAFARI;01/02/2023;1
8149;1693;tablet;ios;;22/10/2024;yes
10052;5197;DESKTOP;Windows;chrome;04/10/2023;yes
20927;2323;DESKTOP;Linux;Edge;03/07/2023;yes
7403;5433;desktop;ios;chrome;26/10/2023;
1910;4352;mobile;Linux;Safari;17/06/2024;True
2987;2329;mobile;MacOS;;17/04/2023;0
20887;3062;Tablet;;;07/05/2024;1
505;3951;Mobile;iOS;Edge;09/06/2024;1
14030;1031;mobile;ios;Safari;04/08/2024;no
11902;2098;Tablet;iOS;Edge;02/06/2023;False
5523;4793;Mobile;Android;chrome;11/10/2024;True
14912;4011;mobile;ios;Edge;19/08/2024;yes
12321;2075;Mobile;;Edge;30/09/2023;0
